,weather_1,weather_2,weather_3,weather_4,weather_6,weather_8,weather_9,temperature,pm25
20160108115,0,0.166666667,0.833333333,0,0,0,0,5,112.3333333
20160108116,0,0.5,0.5,0,0,0,0,5,111
20160108117,0,0.833333333,0.166666667,0,0,0,0,5,111
20160108118,0,1,0,0,0,0,0,5,111
20160108119,0,1,0,0,0,0,0,5,111
20160108120,0,1,0,0,0,0,0,5,111.6666667
20160108121,0,1,0,0,0,0,0,5,112.3333333
20160108122,0,1,0,0,0,0,0,5,113
20160108123,0,1,0,0,0,0,0,5,113
20160108124,0,1,0,0,0,0,0,5,113
20160108125,0,1,0,0,0,0,0,5,113
20160108126,0,1,0,0,0,0,0,4.666666667,115.3333333
20160108127,0,1,0,0,0,0,0,4.333333333,117.6666667
20160108128,0,1,0,0,0,0,0,4,120
20160108129,0,1,0,0,0,0,0,4,120
20160108130,0,1,0,0,0,0,0,4,120
20160108131,0,1,0,0,0,0,0,4,120
20160108132,0,1,0,0,0,0,0,4,120
20160108133,0,1,0,0,0,0,0,4,120
20160108134,0,1,0,0,0,0,0,4,120
20160108135,0,1,0,0,0,0,0,4,120
20160108136,0,1,0,0,0,0,0,4,120
20160108137,0,1,0,0,0,0,0,4,120
20160108138,0,1,0,0,0,0,0,4,122.3333333
20160108139,0,1,0,0,0,0,0,4,124.6666667
20160108140,0,1,0,0,0,0,0,4,127
20160108141,0,1,0,0,0,0,0,4,127
20160108142,0,1,0,0,0,0,0,4,127
20160108143,0,1,0,0,0,0,0,4,127
20160108144,0,1,0,0,0,0,0,4,127
20160109005,0,1,0,0,0,0,0,4,127.3333333
20160109006,0,1,0,0,0,0,0,4,129
20160109007,0,1,0,0,0,0,0,4,130.6666667
20160109008,0,1,0,0,0,0,0,3.833333333,132
20160109009,0,1,0,0,0,0,0,3.5,132
20160109010,0,1,0,0,0,0,0,3.166666667,132
20160109011,0,1,0,0,0,0,0,3,132
20160109012,0,1,0,0,0,0,0,3,133.3333333
20160109013,0,1,0,0,0,0,0,3,134.6666667
20160109014,0,1,0,0,0,0,0,3,136
20160109015,0,1,0,0,0,0,0,3,136
20160109016,0,1,0,0,0,0,0,3,136
20160109017,0,1,0,0,0,0,0,3,136
20160109018,0,1,0,0,0,0,0,3,134.6666667
20160109019,0,1,0,0,0,0,0,3,133.3333333
20160109020,0,1,0,0,0,0,0,3,132
20160109021,0,1,0,0,0,0,0,3,132
20160109022,0,1,0,0,0,0,0,3,132
20160109023,0,1,0,0,0,0,0,3,132
20160109024,0,1,0,0,0,0,0,3,132.3333333
20160109025,0,1,0,0,0,0,0,3,132.6666667
20160109026,0,1,0,0,0,0,0,3,133
20160109027,0,1,0,0,0,0,0,3,133
20160109028,0,1,0,0,0,0,0,3,133
20160109029,0,1,0,0,0,0,0,3,133
20160109030,0,1,0,0,0,0,0,3,133
20160109031,0,1,0,0,0,0,0,3,132.6666667
20160109032,0,1,0,0,0,0,0,3,132.3333333
20160109033,0,1,0,0,0,0,0,3,132
20160109034,0,1,0,0,0,0,0,3,132
20160109035,0,1,0,0,0,0,0,3,132
20160109036,0,1,0,0,0,0,0,3,131.6666667
20160109037,0,1,0,0,0,0,0,3,131.3333333
20160109038,0,1,0,0,0,0,0,3,131
20160109039,0,1,0,0,0,0,0,3,131
20160109040,0,1,0,0,0,0,0,3,131
20160109041,0,1,0,0,0,0,0,3,131
20160109042,0,1,0,0,0,0,0,3,129
20160109043,0,1,0,0,0,0,0,3,127
20160109044,0,0.833333333,0,0,0,0.166666667,0,3,125
20160109045,0,0.5,0,0,0,0.5,0,3,125
20160109046,0,0.166666667,0,0,0,0.833333333,0,3,125
20160109047,0,0,0,0,0,1,0,3,125
20160109048,0,0,0,0,0,1,0,3,124
20160109049,0,0,0,0,0,1,0,3,123
20160109050,0,0,0,0,0,1,0,3,122
20160109051,0,0,0,0,0,1,0,3,122
20160109052,0,0,0,0,0,1,0,3,122
20160109053,0,0,0,0,0,1,0,3,122
20160109054,0,0,0,0,0,1,0,3,122
20160109055,0,0,0,0,0,1,0,3,122
20160109056,0,0,0,0,0,1,0,3,122
20160109057,0,0,0,0,0,1,0,3,122
20160109058,0,0,0,0,0,1,0,3,122
20160109059,0,0,0,0,0,1,0,3,122
20160109060,0,0,0,0,0,1,0,3,125.3333333
20160109061,0,0.166666667,0,0,0,0.833333333,0,3,128.6666667
20160109062,0,0.5,0,0,0,0.5,0,3,132
20160109063,0,0.833333333,0,0,0,0.166666667,0,3,132
20160109064,0,1,0,0,0,0,0,3,132
20160109065,0,1,0,0,0,0,0,3.666666667,132
20160109066,0,1,0,0,0,0,0,4.333333333,136.3333333
20160109067,0,1,0,0,0,0,0,5,140.6666667
20160109068,0,1,0,0,0,0,0,5.333333333,145
20160109069,0,1,0,0,0,0,0,5.666666667,145
20160109070,0,1,0,0,0,0,0,6,145
20160109071,0,1,0,0,0,0,0,6,145
20160109072,0,1,0,0,0,0,0,6,149.6666667
20160109073,0,1,0,0,0,0,0,6.666666667,154.3333333
20160109074,0,1,0,0,0,0,0,7.333333333,159
20160109075,0,1,0,0,0,0,0,8,159
20160109076,0,1,0,0,0,0,0,8,159
20160109077,0,1,0,0,0,0,0,8,159
20160109078,0,1,0,0,0,0,0,8.333333333,158.3333333
20160109079,0,1,0,0,0,0,0,8.666666667,157.6666667
20160109080,0,1,0,0,0,0,0,9,157
20160109081,0,1,0,0,0,0,0,9,157
20160109082,0,1,0,0,0,0,0,9,157
20160109083,0,1,0,0,0,0,0,9,157
20160109084,0,1,0,0,0,0,0,9,151
20160109085,0,1,0,0,0,0,0,9,145
20160109086,0,1,0,0,0,0,0,9,139
20160109087,0,1,0,0,0,0,0,9,139
20160109088,0,1,0,0,0,0,0,9,139
20160109089,0,1,0,0,0,0,0,9,139
20160109090,0,1,0,0,0,0,0,9,139
20160109091,0,1,0,0,0,0,0,9,139
20160109092,0,1,0,0,0,0,0,9,139
20160109093,0,1,0,0,0,0,0,9,139
20160109094,0,1,0,0,0,0,0,9,139
20160109095,0,1,0,0,0,0,0,9,139
20160109096,0,1,0,0,0,0,0,9,139.6666667
20160109097,0,1,0,0,0,0,0,9,140.3333333
20160109098,0,1,0,0,0,0,0,9,141
20160109099,0,1,0,0,0,0,0,9,141
20160109100,0,1,0,0,0,0,0,9,141
20160109101,0,1,0,0,0,0,0,9,141
20160109102,0,1,0,0,0,0,0,9,142
20160109103,0,1,0,0,0,0,0,9,143
20160109104,0,1,0,0,0,0,0,9,144
20160109105,0,1,0,0,0,0,0,9,144
20160109106,0,1,0,0,0,0,0,9,144
20160109107,0,1,0,0,0,0,0,9,144
20160109108,0,1,0,0,0,0,0,8.666666667,145.3333333
20160109109,0,1,0,0,0,0,0,8.333333333,146.6666667
20160109110,0,1,0,0,0,0,0,8,148
20160109111,0,1,0,0,0,0,0,8,148
20160109112,0,1,0,0,0,0,0,8,148
20160109113,0,1,0,0,0,0,0,8,148
20160109114,0,1,0,0,0,0,0,8,149
20160109115,0,0.833333333,0.166666667,0,0,0,0,8,150
20160109116,0,0.5,0.5,0,0,0,0,8,151
20160109117,0,0.166666667,0.833333333,0,0,0,0,8,151
20160109118,0,0,1,0,0,0,0,8,151
20160109119,0,0,1,0,0,0,0,8,151
20160109120,0,0,1,0,0,0,0,8,155
20160109121,0,0,1,0,0,0,0,8,159
20160109122,0,0,1,0,0,0,0,8,163
20160109123,0,0,1,0,0,0,0,8,163
20160109124,0,0,1,0,0,0,0,8,163
20160109125,0,0,1,0,0,0,0,8,163
20160109126,0,0,1,0,0,0,0,8,166.3333333
20160109127,0,0,1,0,0,0,0,8,169.6666667
20160109128,0,0,1,0,0,0,0,8,173
20160109129,0,0,1,0,0,0,0,8,173
20160109130,0,0,1,0,0,0,0,8,173
20160109131,0,0,1,0,0,0,0,8,173
20160109132,0,0,1,0,0,0,0,8,174.6666667
20160109133,0,0,1,0,0,0,0,8,176.3333333
20160109134,0,0,1,0,0,0,0,8,178
20160109135,0,0,1,0,0,0,0,8,178
20160109136,0,0,1,0,0,0,0,8,178
20160109137,0,0,1,0,0,0,0,7.666666667,178
20160109138,0,0,1,0,0,0,0,7.333333333,179.6666667
20160109139,0,0,1,0,0,0,0,7,181.3333333
20160109140,0,0,1,0,0,0,0,7,183
20160109141,0,0,1,0,0,0,0,7,183
20160109142,0,0,1,0,0,0,0,7,183
20160109143,0,0,1,0,0,0,0,7,183
20160109144,0,0,1,0,0,0,0,7,183.6666667
20160110005,0,0,1,0,0,0,0,7,185
20160110006,0,0.166666667,0.833333333,0,0,0,0,7,183.6666667
20160110007,0,0.5,0.5,0,0,0,0,6.666666667,182.3333333
20160110008,0,0.833333333,0.166666667,0,0,0,0,6.333333333,181
20160110009,0,1,0,0,0,0,0,6,181
20160110010,0,1,0,0,0,0,0,6,181
20160110011,0,1,0,0,0,0,0,6,181
20160110012,0,1,0,0,0,0,0,6,179.6666667
20160110013,0,1,0,0,0,0,0,6,178.3333333
20160110014,0,1,0,0,0,0,0,6,177
20160110015,0,1,0,0,0,0,0,6,177
20160110016,0,1,0,0,0,0,0,6,177
20160110017,0,0.833333333,0,0,0,0.166666667,0,6,177
20160110018,0,0.5,0,0,0,0.5,0,6,173.6666667
20160110019,0,0.166666667,0,0,0,0.833333333,0,6,170.3333333
20160110020,0,0,0,0,0,1,0,6,167
20160110021,0,0,0,0,0,1,0,6,167
20160110022,0,0,0,0,0,1,0,6,167
20160110023,0,0,0,0,0,1,0,6,167
20160110024,0,0,0,0,0,1,0,6,166
20160110025,0,0,0,0,0,1,0,6,165
20160110026,0,0,0,0,0,1,0,6,164
20160110027,0,0,0,0,0,1,0,6,164
20160110028,0,0,0,0,0,1,0,6,164
20160110029,0,0,0,0,0,1,0,6,164
20160110030,0,0,0,0,0,1,0,6,164
20160110031,0,0,0,0,0,1,0,6,163
20160110032,0,0,0,0,0,1,0,6,162
20160110033,0,0,0,0,0,1,0,6,161
20160110034,0,0,0,0,0,1,0,6,161
20160110035,0,0,0,0,0,1,0,6,161
20160110036,0,0,0,0,0,1,0,6,160.3333333
20160110037,0,0,0,0,0,1,0,6,159.6666667
20160110038,0,0,0,0,0,1,0,6,159
20160110039,0,0,0,0,0,1,0,6,159
20160110040,0,0,0,0,0,1,0,6,159
20160110041,0,0,0,0,0,1,0,6,159
20160110042,0,0,0,0,0,1,0,6,157
20160110043,0,0,0,0,0,1,0,6,155
20160110044,0,0,0,0,0,1,0,6,153
20160110045,0,0,0,0,0,1,0,6,153
20160110046,0,0,0,0,0,1,0,6,153
20160110047,0,0,0,0,0,1,0,6,153
20160110048,0,0,0,0,0,1,0,6,153
20160110049,0,0,0,0,0,1,0,6,153
20160110050,0,0,0,0,0,1,0,6,153
20160110051,0,0,0,0.166666667,0,0.833333333,0,6,153
20160110052,0,0,0,0.5,0,0.5,0,6,153
20160110053,0,0,0,0.833333333,0,0.166666667,0,6,153
20160110054,0,0,0,1,0,0,0,6,153.6666667
20160110055,0,0,0,1,0,0,0,6.166666667,154.3333333
20160110056,0,0,0,1,0,0,0,6.5,155
20160110057,0,0,0,1,0,0,0,6.833333333,155
20160110058,0,0,0,1,0,0,0,7,155
20160110059,0,0,0,1,0,0,0,7,155
20160110060,0,0,0,1,0,0,0,7,157.3333333
20160110061,0,0.166666667,0,0.833333333,0,0,0,7,159.6666667
20160110062,0,0.5,0,0.5,0,0,0,7,162
20160110063,0,0.833333333,0,0.166666667,0,0,0,7,162
20160110064,0,1,0,0,0,0,0,7,162
20160110065,0,1,0,0,0,0,0,7,162
20160110066,0,1,0,0,0,0,0,7,165.6666667
20160110067,0,1,0,0,0,0,0,7,169.3333333
20160110068,0,1,0,0,0,0,0,7,173
20160110069,0,1,0,0,0,0,0,7,173
20160110070,0,1,0,0,0,0,0,7,173
20160110071,0,0.833333333,0,0,0,0.166666667,0,7,173
20160110072,0,0.5,0,0,0,0.5,0,7,173
20160110073,0,0.166666667,0,0,0,0.833333333,0,7,176.6666667
20160110074,0,0,0,0,0,1,0,7,180.3333333
20160110075,0,0,0,0,0,1,0,7,184
20160110076,0,0,0,0,0,1,0,7,184
20160110077,0,0,0,0,0,1,0,7,184
20160110078,0,0,0,0,0,1,0,7,186.6666667
20160110079,0,0,0,0,0,1,0,7,189.3333333
20160110080,0,0,0,0,0,1,0,7,192
20160110081,0,0,0,0,0,1,0,7,192
20160110082,0,0,0,0,0,1,0,7,192
20160110083,0,0,0,0,0,1,0,7,192
20160110084,0,0,0,0,0,1,0,7,191.6666667
20160110085,0,0,0,0,0,1,0,7,191.3333333
20160110086,0,0,0,0,0,1,0,7,191
20160110087,0,0,0,0,0,1,0,7,191
20160110088,0,0,0,0,0,1,0,7,191
20160110089,0,0,0,0,0,1,0,7,191
20160110090,0,0,0,0,0,1,0,7,188.3333333
20160110091,0,0,0,0,0,1,0,7,185.6666667
20160110092,0,0,0,0,0,1,0,7,183
20160110093,0,0,0,0,0,1,0,7,183
20160110094,0,0,0,0,0,1,0,7,183
20160110095,0,0,0,0,0,1,0,7,183
20160110096,0,0,0,0,0,1,0,7,182.6666667
20160110097,0,0,0,0,0,1,0,7,182.3333333
20160110098,0,0,0,0.333333333,0,0.666666667,0,7,182
20160110099,0,0,0,0.666666667,0,0.333333333,0,7,182
20160110100,0,0,0,1,0,0,0,7,182
20160110101,0,0,0,1,0,0,0,7,182
20160110102,0,0,0,1,0,0,0,7,181.3333333
20160110103,0,0,0,1,0,0,0,7,180.6666667
20160110104,0,0,0,1,0,0,0,7,180
20160110105,0,0,0,1,0,0,0,7,180
20160110106,0,0,0,1,0,0,0,7,180
20160110107,0,0,0,1,0,0,0,7,180
20160110108,0,0,0,1,0,0,0,7,179
20160110109,0,0,0,1,0,0,0,7,178
20160110110,0,0,0,1,0,0,0,7,177
20160110111,0,0,0,1,0,0,0,7,177
20160110112,0,0,0,1,0,0,0,7,177
20160110113,0,0,0,1,0,0,0,7,177
20160110114,0,0,0,1,0,0,0,7,170
20160110115,0,0,0,1,0,0,0,7,163
20160110116,0,0,0,1,0,0,0,7,156
20160110117,0,0,0,1,0,0,0,7,156
20160110118,0,0,0,1,0,0,0,7,156
20160110119,0,0,0,1,0,0,0,7,156
20160110120,0,0,0,1,0,0,0,7,156
20160110121,0,0,0,1,0,0,0,7,156
20160110122,0,0,0,1,0,0,0,7,152
20160110123,0,0,0,1,0,0,0,7,148
20160110124,0,0,0,1,0,0,0,7,148
20160110125,0,0,0,1,0,0,0,7,148
20160110126,0,0,0,1,0,0,0,7,148
20160110127,0,0,0,1,0,0,0,7,148
20160110128,,,,,,,,,
20160110129,0,0,0,1,0,0,0,8,143
20160110130,0,0,0,1,0,0,0,8,143
20160110131,0,0,0,1,0,0,0,8,143
20160110132,0,0,0,1,0,0,0,8,143
20160110133,0,0,0,1,0,0,0,8,143
20160110134,0,0,0,1,0,0,0,8,140.5
20160110135,0,0,0,1,0,0,0,8,138
20160110136,0,0,0,1,0,0,0,8,138
20160110137,0,0,0,1,0,0,0,8,138
20160110138,0,0,0,1,0,0,0,8,138
20160110139,,,,,,,,,
20160110140,0,0,0,1,0,0,0,8,129
20160110141,0,0,0,1,0,0,0,8,129
20160110142,0,0,0,1,0,0,0,8.5,129
20160110143,0,0,0,1,0,0,0,9,129
20160110144,0,0,0,1,0,0,0,8.5,125
20160111005,0,0,0,1,0,0,0,8,121
20160111006,0,0,0,1,0,0,0,8,115
20160111007,0,0,0,1,0,0,0,8,109
20160111008,0,0,0,1,0,0,0,8,103
20160111009,0,0,0,1,0,0,0,8,103
20160111010,0,0,0,1,0,0,0,8,103
20160111011,0,0,0,1,0,0,0,8,103
20160111012,0,0,0,1,0,0,0,8,96.33333333
20160111013,0,0,0,1,0,0,0,8,89.66666667
20160111014,0,0,0,1,0,0,0,8,83
20160111015,0,0,0,1,0,0,0,8,83
20160111016,0,0,0,1,0,0,0,8,83
20160111017,0,0,0,1,0,0,0,8,83
20160111018,0,0,0,1,0,0,0,8,76
20160111019,0,0,0,1,0,0,0,8,69
20160111020,0,0,0,1,0,0,0,8,62
20160111021,0,0,0,1,0,0,0,8,62
20160111022,0,0,0,1,0,0,0,8,62
20160111023,0,0,0,1,0,0,0,8,62
20160111024,0,0,0,1,0,0,0,8,57
20160111025,0,0,0,1,0,0,0,8,52
20160111026,0,0,0,1,0,0,0,7.666666667,47
20160111027,0,0,0,1,0,0,0,7.333333333,47
20160111028,0,0,0,1,0,0,0,7,47
20160111029,0,0,0,1,0,0,0,7,47
20160111030,0,0,0,1,0,0,0,7,42.33333333
20160111031,0,0,0,1,0,0,0,7.166666667,37.66666667
20160111032,0,0,0,1,0,0,0,7.5,33
20160111033,0,0,0,1,0,0,0,7.833333333,33
20160111034,0,0,0,1,0,0,0,8,33
20160111035,0,0,0,1,0,0,0,8,33
20160111036,0,0,0,1,0,0,0,8,33
20160111037,0,0,0,1,0,0,0,8,33
20160111038,0,0,0,1,0,0,0,7.666666667,33
20160111039,0,0,0,1,0,0,0,7.333333333,33
20160111040,0,0,0,1,0,0,0,7,33
20160111041,0,0,0,1,0,0,0,7,33
20160111042,0,0,0,1,0,0,0,7,33.66666667
20160111043,0,0,0,1,0,0,0,7,34.33333333
20160111044,0,0,0,1,0,0,0,7,35
20160111045,0,0,0,1,0,0,0,7,35
20160111046,0,0,0,1,0,0,0,7,35
20160111047,0,0,0,1,0,0,0,7,35
20160111048,0,0,0,1,0,0,0,7,37.33333333
20160111049,0,0,0,1,0,0,0,7,39.66666667
20160111050,0,0,0,1,0,0,0,7,42
20160111051,0,0,0,1,0,0,0,7,42
20160111052,0,0.5,0,0.5,0,0,0,7,42
20160111053,0,1,0,0,0,0,0,7,42
20160111054,0,1,0,0,0,0,0,7,46
20160111055,0,1,0,0,0,0,0,7,50
20160111056,0,1,0,0,0,0,0,7,54
20160111057,0,1,0,0,0,0,0,7,54
20160111058,0,1,0,0,0,0,0,7,54
20160111059,0,1,0,0,0,0,0,7,54
20160111060,0,1,0,0,0,0,0,7,56.33333333
20160111061,0,1,0,0,0,0,0,7,58.66666667
20160111062,0,1,0,0,0,0,0,7,61
20160111063,0,1,0,0,0,0,0,7,61
20160111064,0,1,0,0,0,0,0,7,61
20160111065,0,1,0,0,0,0,0,7,61
20160111066,0,1,0,0,0,0,0,7,61
20160111067,0,1,0,0,0,0,0,7,59.33333333
20160111068,0,1,0,0,0,0,0,7,57.66666667
20160111069,0,1,0,0,0,0,0,7,56
20160111070,0,1,0,0,0,0,0,7,56
20160111071,0,1,0,0,0,0,0,7,56
20160111072,0,1,0,0,0,0,0,7,56
20160111073,0,1,0,0,0,0,0,7,52.33333333
20160111074,0,1,0,0,0,0,0,7,48.66666667
20160111075,0,1,0,0,0,0,0,6.666666667,45
20160111076,0,1,0,0,0,0,0,6.333333333,45
20160111077,0,1,0,0,0,0,0,6,45
20160111078,0,1,0,0,0,0,0,6,42
20160111079,0,0.666666667,0,0.333333333,0,0,0,6,39
20160111080,0,0.333333333,0,0.666666667,0,0,0,6,36
20160111081,0,0,0,1,0,0,0,6,36
20160111082,0,0,0,1,0,0,0,6,36
20160111083,0,0,0,1,0,0,0,6,36
20160111084,0,0,0,1,0,0,0,6,37.66666667
20160111085,0,0,0,1,0,0,0,6,39.33333333
20160111086,0,0,0,1,0,0,0,6,41
20160111087,0,0,0,1,0,0,0,6,41
20160111088,0,0,0,1,0,0,0,6,41
20160111089,0,0,0,1,0,0,0,6,41
20160111090,0,0,0,1,0,0,0,6,45.66666667
20160111091,0,0,0,1,0,0,0,6,50.33333333
20160111092,0,0,0,1,0,0,0,6,55
20160111093,0,0,0,1,0,0,0,6,55
20160111094,0,0,0,1,0,0,0,6,55
20160111095,0,0,0,1,0,0,0,6,55
20160111096,0,0,0,1,0,0,0,6,55
20160111097,0,0,0,1,0,0,0,6,55
20160111098,0,0,0,1,0,0,0,6,55
20160111099,0,0,0,1,0,0,0,6,55
20160111100,0,0,0,1,0,0,0,6,55
20160111101,0,0,0,1,0,0,0,6,59
20160111102,0,0,0,1,0,0,0,6,61
20160111103,0,0,0,1,0,0,0,6,67
20160111104,0,0,0,1,0,0,0,6,67
20160111105,0,0,0,1,0,0,0,5.666666667,67
20160111106,0,0,0,1,0,0,0,5.333333333,67
20160111107,0,0,0,1,0,0,0,5,67.66666667
20160111108,0,0,0,1,0,0,0,5,68.33333333
20160111109,0,0,0,1,0,0,0,5,69
20160111110,0,0,0,1,0,0,0,5,69
20160111111,0,0,0,1,0,0,0,5,69
20160111112,0,0,0,1,0,0,0,5.333333333,69
20160111113,0,0,0,1,0,0,0,5.666666667,69
20160111114,0,0,0,1,0,0,0,6,65.66666667
20160111115,0,0.333333333,0,0.666666667,0,0,0,6,62.33333333
20160111116,0,0.666666667,0,0.333333333,0,0,0,5.666666667,59
20160111117,0,1,0,0,0,0,0,5.333333333,59
20160111118,0,1,0,0,0,0,0,5,59
20160111119,0,1,0,0,0,0,0,5,57.66666667
20160111120,0,1,0,0,0,0,0,5,62
20160111121,0,1,0,0,0,0,0,5,66.33333333
20160111122,0,1,0,0,0,0,0,5,72
20160111123,0,0.666666667,0,0.333333333,0,0,0,5,72
20160111124,0,0.333333333,0,0.666666667,0,0,0,5,72
20160111125,0,0,0,1,0,0,0,5,72
20160111126,0,0,0,1,0,0,0,5,75.33333333
20160111127,0,0,0,1,0,0,0,5,78.66666667
20160111128,0,0,0,1,0,0,0,5,82
20160111129,0,0,0,1,0,0,0,5,82
20160111130,0,0,0,1,0,0,0,5,82
20160111131,0,0,0,1,0,0,0,5,82
20160111132,0,0,0,1,0,0,0,5,82
20160111133,0,0,0,1,0,0,0,5,82
20160111134,,,,,,,,,
20160111135,,,,,,,,,
20160111136,,,,,,,,,
20160111137,,,,,,,,,
20160111138,,,,,,,,,
20160111139,,,,,,,,,
20160111140,,,,,,,,,
20160111141,,,,,,,,,
20160111142,,,,,,,,,
20160111143,,,,,,,,,
20160111144,,,,,,,,,
20160112005,,,,,,,,,
20160112006,0,1,0,0,0,0,0,5,60
20160112007,0,1,0,0,0,0,0,5,60
20160112008,0,1,0,0,0,0,0,5,60
20160112009,0,1,0,0,0,0,0,5,60
20160112010,0,1,0,0,0,0,0,5,60
20160112011,0,1,0,0,0,0,0,5,60
20160112012,0,1,0,0,0,0,0,5,57.66666667
20160112013,0,1,0,0,0,0,0,5,55.33333333
20160112014,0,1,0,0,0,0,0,5,53
20160112015,0,1,0,0,0,0,0,5,53
20160112016,0,1,0,0,0,0,0,5,53
20160112017,0,1,0,0,0,0,0,5,53
20160112018,0,1,0,0,0,0,0,5,51.33333333
20160112019,0,1,0,0,0,0,0,5,49.66666667
20160112020,0,1,0,0,0,0,0,5,48
20160112021,0,1,0,0,0,0,0,5,48
20160112022,0,1,0,0,0,0,0,5,48
20160112023,0,1,0,0,0,0,0,5,48
20160112024,0,1,0,0,0,0,0,5,45.66666667
20160112025,0,1,0,0,0,0,0,5,43.33333333
20160112026,0,1,0,0,0,0,0,4.666666667,41
20160112027,0,1,0,0,0,0,0,4.333333333,41
20160112028,0,1,0,0,0,0,0,4,41
20160112029,0,1,0,0,0,0,0,4,41
20160112030,0,1,0,0,0,0,0,4,41
20160112031,0,1,0,0,0,0,0,4,41.66666667
20160112032,0,1,0,0,0,0,0,4,42.33333333
20160112033,0,1,0,0,0,0,0,4,43
20160112034,0,1,0,0,0,0,0,4,43
20160112035,0,1,0,0,0,0,0,4,43
20160112036,0,1,0,0,0,0,0,4,44.66666667
20160112037,0,1,0,0,0,0,0,4,46.33333333
20160112038,0,1,0,0,0,0,0,4,48
20160112039,0,1,0,0,0,0,0,4,48
20160112040,0,1,0,0,0,0,0,4,48
20160112041,0,1,0,0,0,0,0,4,48
20160112042,0,1,0,0,0,0,0,4,48
20160112043,0,0.833333333,0,0.166666667,0,0,0,4,48
20160112044,0,0.5,0,0.5,0,0,0,4,48
20160112045,0,0.166666667,0,0.833333333,0,0,0,4,48
20160112046,0,0,0,1,0,0,0,4,48
20160112047,0,0,0,1,0,0,0,4,49.33333333
20160112048,0,0,0,1,0,0,0,4,50.66666667
20160112049,0,0,0,1,0,0,0,4,52
20160112050,0,0,0,1,0,0,0,4,52
20160112051,0,0.166666667,0,0.833333333,0,0,0,4,52
20160112052,0,0.5,0,0.5,0,0,0,4,52
20160112053,0,0.833333333,0,0.166666667,0,0,0,4,52
20160112054,0,1,0,0,0,0,0,4,50.33333333
20160112055,0,1,0,0,0,0,0,4,48.66666667
20160112056,0,1,0,0,0,0,0,4,47
20160112057,0,1,0,0,0,0,0,4,47
20160112058,0,1,0,0,0,0,0,4,47
20160112059,0,1,0,0,0,0,0,4,47
20160112060,0,1,0,0,0,0,0,4,46.66666667
20160112061,0,0.833333333,0.166666667,0,0,0,0,4,46.33333333
20160112062,0,0.5,0.5,0,0,0,0,4,46
20160112063,0,0.166666667,0.833333333,0,0,0,0,4,46
20160112064,0,0,1,0,0,0,0,4,46
20160112065,0,0,1,0,0,0,0,4,46
20160112066,0,0,1,0,0,0,0,4,46.33333333
20160112067,0,0,1,0,0,0,0,4,46.66666667
20160112068,0,0,1,0,0,0,0,4,47
20160112069,0,0,1,0,0,0,0,4,47
20160112070,0,0,1,0,0,0,0,4,47
20160112071,0,0,1,0,0,0,0,4,47
20160112072,0,0,1,0,0,0,0,4,47
20160112073,0,0,1,0,0,0,0,4,47
20160112074,0,0,1,0,0,0,0,4,47
20160112075,0,0,1,0,0,0,0,4,47
20160112076,0,0,1,0,0,0,0,4,47
20160112077,0,0,1,0,0,0,0,4,48.33333333
20160112078,0,0,1,0,0,0,0,4,51.66666667
20160112079,0,0,1,0,0,0,0,4,55
20160112080,0,0,1,0,0,0,0,4,57
20160112081,0,0,1,0,0,0,0,4,57
20160112082,0,0,1,0,0,0,0,4,57
20160112083,0,0,1,0,0,0,0,4,57
20160112084,0,0,1,0,0,0,0,4,58
20160112085,0,0,1,0,0,0,0,4,59
20160112086,0,0,1,0,0,0,0,4,60
20160112087,0,0,1,0,0,0,0,4,60
20160112088,0,0,1,0,0,0,0,4,60
20160112089,0,0,1,0,0,0,0,4,60
20160112090,0,0,1,0,0,0,0,4,61.33333333
20160112091,0,0,1,0,0,0,0,4,62.66666667
20160112092,0,0,1,0,0,0,0,4,64
20160112093,0,0,1,0,0,0,0,4,64
20160112094,0,0,1,0,0,0,0,4,64
20160112095,0,0,1,0,0,0,0,4,64
20160112096,0,0,1,0,0,0,0,4,65.33333333
20160112097,0,0,1,0,0,0,0,4,66.66666667
20160112098,0,0,1,0,0,0,0,4,68
20160112099,0,0,1,0,0,0,0,4,68
20160112100,0,0,1,0,0,0,0,4,68
20160112101,0,0,1,0,0,0,0,3.833333333,68
20160112102,0,0,1,0,0,0,0,3.5,68
20160112103,0,0,1,0,0,0,0,3.166666667,68
20160112104,0,0,1,0,0,0,0,3,68
20160112105,0,0,1,0,0,0,0,3.166666667,68
20160112106,0,0,1,0,0,0,0,3.333333333,68
20160112107,0,0,1,0,0,0,0,3.333333333,70.33333333
20160112108,0,0,1,0,0,0,0,3.166666667,74.66666667
20160112109,0,0,1,0,0,0,0,3,79
20160112110,0,0,1,0,0,0,0,3,81
20160112111,0,0,1,0,0,0,0,3,81
20160112112,0,0,1,0,0,0,0,3,81
20160112113,0,0,1,0,0,0,0,3,81
20160112114,0,0,1,0,0,0,0,3,82
20160112115,0,0.166666667,0.833333333,0,0,0,0,3,83
20160112116,0,0.5,0.5,0,0,0,0,3,84
20160112117,0,0.833333333,0.166666667,0,0,0,0,3,84
20160112118,0,1,0,0,0,0,0,3,84
20160112119,0,1,0,0,0,0,0,3,84
20160112120,0,1,0,0,0,0,0,3,84.66666667
20160112121,0,1,0,0,0,0,0,3,85.33333333
20160112122,0,1,0,0,0,0,0,3,86
20160112123,0,1,0,0,0,0,0,3,86
